Time [s],Forward Velocity [m/s],Angular Velocity [rad/s],Subject #,Range [m],Bearing [rad],x [m],y [m],Orientation [rad]
1288972907.7389998,,,,,,2.0466947,-0.9012114,-0.27600367
1288972907.043,,,5.0,1.555,0.347,,,
1288972907.47,,,11.0,2.593,-0.488,,,
1288972907.683,,,11.0,2.732,-0.305,,,
1288972907.897,,,11.0,2.797,-0.189,,,
1288972907.978,0.165,-1.003,,,,,,
1288972907.9789999,,,,,,2.0760808,-0.9120526,-0.40830367
1288972907.043,,,5.0,1.555,0.347,,,
1288972907.47,,,11.0,2.593,-0.488,,,
1288972907.683,,,11.0,2.732,-0.305,,,
1288972907.897,,,11.0,2.797,-0.189,,,
1288972908.109,,,11.0,2.82,-0.074,,,
1288972908.218,0.165,-1.003,,,,,,
1288972908.2189999,,,,,,2.106194,-0.9262471,-0.56170367
1288972908.322,,,11.0,2.803,0.04,,,
1288972908.338,0.165,-1.003,,,,,,
1288972908.339,,,,,,2.1195657,-0.9335393,-0.64340367
1288972908.322,,,11.0,2.803,0.04,,,
1288972909.782,0.165,0.902,,,,,,
1288972909.783,,,,,,2.2583951,-1.0926528,-0.88710367
1288972908.322,,,11.0,2.803,0.04,,,
1288972910.091,,,11.0,2.526,0.18,,,
1288972910.142,0.165,0.902,,,,,,
1288972910.143,,,,,,2.2933229,-1.1305263,-0.70780367
1288972908.322,,,11.0,2.803,0.04,,,
1288972910.091,,,11.0,2.526,0.18,,,
1288972914.465,0.165,-1.003,,,,,,
1288972914.4659998,,,,,,2.8648027,-1.4293215,-0.45920367
1288972914.512,,,11.0,1.885,-0.105,,,
1288972914.589,0.165,-1.003,,,,,,
1288972914.59,,,,,,2.8800423,-1.4372227,-0.49460367
1288972914.512,,,11.0,1.885,-0.105,,,
1288972914.727,,,11.0,1.862,-0.005,,,
1288972914.829,0.165,-1.003,,,,,,
1288972914.83,,,,,,2.9046269,-1.4546681,-0.62150367
1288972914.94,,,11.0,1.83,0.114,,,
1288972914.949,0.165,-1.003,,,,,,
1288972914.9499998,,,,,,2.9190716,-1.4638649,-0.70730367
1288972914.94,,,11.0,1.83,0.114,,,
1288972915.152,,,11.0,1.78,0.239,,,
1288972915.187,0.165,-1.003,,,,,,
1288972915.188,,,,,,2.9438778,-1.4854229,-0.86270367
1288972914.94,,,11.0,1.83,0.114,,,
1288972915.152,,,11.0,1.78,0.239,,,
1288972926.059,0.165,-1.003,,,,,,
1288972926.06,,,,,,3.8721811,-2.8453049,-0.96720367
1288972926.079,,,8.0,2.136,-0.386,,,
1288972926.181,0.165,-1.003,,,,,,
1288972926.182,,,,,,3.881743,-2.8590683,-0.99870367
1288972926.079,,,8.0,2.136,-0.386,,,
1288972928.223,0.165,-1.003,,,,,,
1288972928.224,,,,,,3.9990211,-3.1375871,-1.17800367
1288972928.289,,,8.0,1.921,-0.18,,,
1288972928.344,0.165,-1.003,,,,,,
1288972928.345,,,,,,4.0055912,-3.1530088,-1.20730367
1288972928.289,,,8.0,1.921,-0.18,,,
1288972928.501,,,8.0,1.937,-0.063,,,
1288972928.584,0.165,-1.003,,,,,,
1288972928.585,,,,,,4.0153188,-3.1832069,-1.36040367
1288972928.289,,,8.0,1.921,-0.18,,,
1288972928.501,,,8.0,1.937,-0.063,,,
1288972928.925,,,8.0,1.857,0.183,,,
1288972928.945,0.165,-1.003,,,,,,
1288972928.9459999,,,,,,4.0207448,-3.2317156,-1.57278898
1288972928.289,,,8.0,1.921,-0.18,,,
1288972928.501,,,8.0,1.937,-0.063,,,
1288972928.925,,,8.0,1.857,0.183,,,
1288972935.671,0.165,-1.003,,,,,,
1288972935.672,,,,,,4.0068217,-3.3847301,-1.69218898
1288972935.682,,,8.0,1.645,0.339,,,
1288972935.791,0.165,-1.003,,,,,,
1288972935.7919998,,,,,,4.0069259,-3.3858875,-1.70808898
1288972935.682,,,8.0,1.645,0.339,,,
1288972936.527,,,6.0,2.951,-0.234,,,
1288972936.637,0.165,-1.003,,,,,,
1288972936.638,,,,,,3.9660627,-3.486677,-2.21538898
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.757,0.165,-1.003,,,,,,
1288972936.758,,,,,,3.9561589,-3.4993848,-2.28948898
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972936.997,0.165,-1.003,,,,,,
1288972936.998,,,,,,3.9285228,-3.5226011,-2.37158898
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972937.165,,,6.0,2.981,0.115,,,
1288972937.237,0.165,-1.003,,,,,,
1288972937.238,,,,,,3.9048756,-3.5414886,-2.52408898
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972937.165,,,6.0,2.981,0.115,,,
1288972937.377,,,6.0,2.863,0.236,,,
1288972937.477,0.165,-1.003,,,,,,
1288972937.478,,,,,,3.8806371,-3.5607359,-2.73158898
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972937.165,,,6.0,2.981,0.115,,,
1288972937.377,,,6.0,2.863,0.236,,,
1288972937.806,,,1.0,1.45,-0.427,,,
1288972937.837,0.165,-1.003,,,,,,
1288972937.8379998,,,,,,3.8368961,-3.5762156,-2.92698898
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972937.165,,,6.0,2.981,0.115,,,
1288972937.377,,,6.0,2.863,0.236,,,
1288972937.806,,,1.0,1.45,-0.427,,,
1288972938.656,,,1.0,1.533,-0.037,,,
1288972938.677,0.165,-1.003,,,,,,
1288972938.678,,,,,,3.7227093,-3.5739916,2.84599633
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972937.165,,,6.0,2.981,0.115,,,
1288972937.377,,,6.0,2.863,0.236,,,
1288972937.806,,,1.0,1.45,-0.427,,,
1288972938.656,,,1.0,1.533,-0.037,,,
1288972938.869,,,7.0,2.239,-0.191,,,
1288972938.914,0.165,-1.003,,,,,,
1288972938.915,,,,,,3.6940988,-3.562064,2.70389633
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972937.165,,,6.0,2.981,0.115,,,
1288972937.377,,,6.0,2.863,0.236,,,
1288972937.806,,,1.0,1.45,-0.427,,,
1288972938.656,,,1.0,1.533,-0.037,,,
1288972938.869,,,7.0,2.239,-0.191,,,
1288972939.078,,,7.0,2.248,-0.072,,,
1288972939.155,0.165,-1.003,,,,,,
1288972939.156,,,,,,3.6634294,-3.5475685,2.56899633
1288972936.742,,,6.0,2.981,-0.111,,,
1288972936.954,,,6.0,3.005,0.002,,,
1288972937.165,,,6.0,2.981,0.115,,,
1288972937.377,,,6.0,2.863,0.236,,,
1288972937.806,,,1.0,1.45,-0.427,,,
1288972938.656,,,1.0,1.533,-0.037,,,
1288972938.869,,,7.0,2.239,-0.191,,,
1288972939.078,,,7.0,2.248,-0.072,,,
1288972939.288,,,1.0,1.425,0.318,,,
1288972939.394,0.165,-1.003,,,,,,
1288972939.395,,,,,,3.6360311,-3.5279466,2.41889633
1288972939.498,,,7.0,2.166,0.225,,,
1288972939.52,0.165,-1.003,,,,,,
1288972939.521,,,,,,3.6255717,-3.5194635,2.36519633
1288972939.498,,,7.0,2.166,0.225,,,
1288972939.738,,,7.0,2.075,0.343,,,
1288972939.761,0.165,-1.003,,,,,,
1288972939.7619998,,,,,,3.6033409,-3.497251,2.21479633
1288972939.498,,,7.0,2.166,0.225,,,
1288972939.738,,,7.0,2.075,0.343,,,
1288972942.281,0.165,-1.003,,,,,,
1288972942.2819998,,,,,,3.4878347,-3.1458162,1.84079633
1288972942.339,,,14.0,4.205,0.445,,,
1288972942.398,0.165,-1.003,,,,,,
1288972942.399,,,,,,3.4840927,-3.128022,1.81359633
1288972942.339,,,14.0,4.205,0.445,,,
1288972950.693,0.165,0.902,,,,,,
1288972950.694,,,,,,3.7418014,-1.9161057,1.32799633
1288972950.72,,,13.0,2.089,0.511,,,
1288972950.813,0.165,0.902,,,,,,
1288972950.814,,,,,,3.7444087,-1.8986517,1.34539633
1288972950.72,,,13.0,2.089,0.511,,,
1288972955.621,0.165,0.902,,,,,,
1288972955.622,,,,,,3.5930135,-1.2099903,1.87449633
1288972950.72,,,13.0,2.089,0.511,,,
1288972955.924,,,13.0,1.567,-0.067,,,
1288972955.981,0.165,0.902,,,,,,
1288972955.9819999,,,,,,3.5751747,-1.1650998,2.01179633
1288972950.72,,,13.0,2.089,0.511,,,
1288972955.924,,,13.0,1.567,-0.067,,,
1288972956.134,,,13.0,1.508,-0.192,,,
1288972956.221,0.165,0.902,,,,,,
1288972956.222,,,,,,3.5608884,-1.1373916,2.15339633
1288972950.72,,,13.0,2.089,0.511,,,
1288972955.924,,,13.0,1.567,-0.067,,,
1288972956.134,,,13.0,1.508,-0.192,,,
1288972956.345,,,13.0,1.438,-0.315,,,
1288972956.461,0.165,0.902,,,,,,
1288972956.462,,,,,,3.5412419,-1.1120657,2.30169633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972956.581,0.165,0.902,,,,,,
1288972956.582,,,,,,3.5316047,-1.0999827,2.36459633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972958.865,0.165,0.902,,,,,,
1288972958.866,,,,,,3.2282399,-0.9532864,2.73029633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972958.978,0.165,0.902,,,,,,
1288972958.9789999,,,,,,3.2142279,-0.9459162,2.75329633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972979.769,0.165,-1.003,,,,,,
1288972979.77,,,,,,0.0947274,-1.1944233,-3.08138898
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972980.755,,,15.0,1.504,-0.527,,,
1288972980.849,0.165,-1.003,,,,,,
1288972980.85,,,,,,-0.046737,-1.1691097,2.58729633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972980.755,,,15.0,1.504,-0.527,,,
1288972980.972,,,15.0,1.562,-0.415,,,
1288972981.086,0.165,-1.003,,,,,,
1288972981.087,,,,,,-0.0718517,-1.1506717,2.46609633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972980.755,,,15.0,1.504,-0.527,,,
1288972980.972,,,15.0,1.562,-0.415,,,
1288972981.397,,,15.0,1.615,-0.187,,,
1288972981.446,0.165,-1.003,,,,,,
1288972981.447,,,,,,-0.1101093,-1.1170132,2.25249633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972980.755,,,15.0,1.504,-0.527,,,
1288972980.972,,,15.0,1.562,-0.415,,,
1288972981.397,,,15.0,1.615,-0.187,,,
1288972981.608,,,15.0,1.612,-0.002,,,
1288972981.686,0.165,-1.003,,,,,,
1288972981.687,,,,,,-0.1277204,-1.0931256,2.11689633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972980.755,,,15.0,1.504,-0.527,,,
1288972980.972,,,15.0,1.562,-0.415,,,
1288972981.397,,,15.0,1.615,-0.187,,,
1288972981.608,,,15.0,1.612,-0.002,,,
1288972981.821,,,15.0,1.59,0.11,,,
1288972981.929,0.165,-1.003,,,,,,
1288972981.9299998,,,,,,-0.1458472,-1.064499,1.96829633
1288972982.032,,,15.0,1.528,0.231,,,
1288972982.047,0.165,-1.003,,,,,,
1288972982.0479999,,,,,,-0.1527204,-1.0496857,1.89929633
1288972982.032,,,15.0,1.528,0.231,,,
1288972982.246,,,15.0,1.455,0.353,,,
1288972982.287,0.165,-1.003,,,,,,
1288972982.2879999,,,,,,-0.1613058,-1.0168135,1.76389633
1288972982.032,,,15.0,1.528,0.231,,,
1288972982.246,,,15.0,1.455,0.353,,,
1288972982.673,,,14.0,1.19,-0.534,,,
1288972982.769,0.165,-1.003,,,,,,
1288972982.77,,,,,,-0.1655571,-0.952292,1.46849633
1288972982.032,,,15.0,1.528,0.231,,,
1288972982.246,,,15.0,1.455,0.353,,,
1288972982.673,,,14.0,1.19,-0.534,,,
1288972982.89,,,14.0,1.235,-0.434,,,
1288972983.009,0.165,-1.003,,,,,,
1288972983.01,,,,,,-0.1580935,-0.9222113,1.33199633
1288972983.104,,,14.0,1.265,-0.315,,,
1288972983.133,0.165,-1.003,,,,,,
1288972983.1339998,,,,,,-0.1545821,-0.9071679,1.25999633
1288972983.104,,,14.0,1.265,-0.315,,,
1288972983.318,,,14.0,1.282,-0.14,,,
1288972983.373,0.165,-1.003,,,,,,
1288972983.3739998,,,,,,-0.1434617,-0.8769026,1.11799633
1288972983.104,,,14.0,1.265,-0.315,,,
1288972983.318,,,14.0,1.282,-0.14,,,
1288972983.75,,,14.0,1.226,0.11,,,
1288972983.851,0.165,-1.003,,,,,,
1288972983.852,,,,,,-0.1105054,-0.8225726,0.83709633
1288972983.967,,,14.0,1.185,0.222,,,
1288972983.973,0.165,-1.003,,,,,,
1288972983.974,,,,,,-0.0983464,-0.8107119,0.75999633
1288972983.967,,,14.0,1.185,0.222,,,
1288972984.629,,,1.0,1.226,-0.311,,,
1288972984.693,0.165,-1.003,,,,,,
1288972984.694,,,,,,-0.0169911,-0.7569084,0.32679633
1288972983.967,,,14.0,1.185,0.222,,,
1288972984.629,,,1.0,1.226,-0.311,,,
1288972984.853,,,1.0,1.255,-0.216,,,
1288972984.933,0.165,-1.003,,,,,,
1288972984.934,,,,,,0.0138487,-0.7475518,0.18229633
1288972983.967,,,14.0,1.185,0.222,,,
1288972984.629,,,1.0,1.226,-0.311,,,
1288972984.853,,,1.0,1.255,-0.216,,,
1288972985.075,,,1.0,1.271,-0.127,,,
1288972985.171,0.165,-1.003,,,,,,
1288972985.172,,,,,,0.0471997,-0.7424801,0.02949633
1288972983.967,,,14.0,1.185,0.222,,,
1288972984.629,,,1.0,1.226,-0.311,,,
1288972984.853,,,1.0,1.255,-0.216,,,
1288972985.075,,,1.0,1.271,-0.127,,,
1288972985.296,,,1.0,1.28,-0.024,,,
1288972998.029,0.165,-1.003,,,,,,
1288972998.03,,,,,,1.968308,-0.9923593,-0.12550367
1288972998.069,,,1.0,1.121,0.364,,,
1288972998.147,0.165,-1.003,,,,,,
1288972998.148,,,,,,1.9864552,-0.994404,-0.15720367
1288972998.069,,,1.0,1.121,0.364,,,
1288972998.283,,,11.0,2.706,-0.314,,,
1288972998.389,0.165,-1.003,,,,,,
1288972998.3899999,,,,,,2.0163974,-1.0000254,-0.31250367
1288972998.496,,,11.0,2.781,-0.191,,,
1288972998.509,0.165,-1.003,,,,,,
1288972998.51,,,,,,2.0319606,-1.0064986,-0.37330367
1288972998.496,,,11.0,2.781,-0.191,,,
1288972998.711,,,11.0,2.808,-0.079,,,
1288972998.747,0.165,-1.003,,,,,,
1288972998.748,,,,,,2.0602237,-1.0195983,-0.52000367
1288972998.496,,,11.0,2.781,-0.191,,,
1288972998.711,,,11.0,2.808,-0.079,,,
1288972998.924,,,11.0,2.781,0.1,,,
1288972998.987,0.165,-1.003,,,,,,
1288972998.988,,,,,,2.0880012,-1.0367483,-0.66670367
1288972998.496,,,11.0,2.781,-0.191,,,
1288972998.711,,,11.0,2.808,-0.079,,,
1288972998.924,,,11.0,2.781,0.1,,,
1288973006.079,0.165,-1.003,,,,,,
1288973006.08,,,,,,2.8494495,-1.7911032,-0.78040367
1288973006.095,,,11.0,1.645,0.397,,,
1288973006.095,,,2.0,1.717,-0.169,,,
1288973006.2,0.165,-1.003,,,,,,
1288973006.201,,,,,,2.8632014,-1.8031609,-0.82540367
1288973006.31,,,11.0,1.562,0.476,,,
1288973006.317,0.165,-1.003,,,,,,
1288973006.3179998,,,,,,2.8728258,-1.8146783,-0.89360367
1288973006.31,,,11.0,1.562,0.476,,,
1288973006.522,,,2.0,1.605,0.106,,,
1288973006.561,0.165,-1.003,,,,,,
1288973006.562,,,,,,2.8928517,-1.8417225,-1.04540367
1288973006.31,,,11.0,1.562,0.476,,,
1288973006.522,,,2.0,1.605,0.106,,,
1288973018.451,0.165,-1.003,,,,,,
1288973018.452,,,,,,2.2599814,-3.4623156,-2.00008898
1288973018.524,,,6.0,2.166,0.247,,,
1288973018.571,0.165,-1.003,,,,,,
1288973018.572,,,,,,2.2535249,-3.479014,-2.03138898
1288973018.524,,,6.0,2.166,0.247,,,
1288973018.737,,,6.0,2.047,0.38,,,
1288973018.813,0.165,-1.003,,,,,,
1288973018.814,,,,,,2.2370933,-3.5061052,-2.18618898
1288973018.524,,,6.0,2.166,0.247,,,
1288973018.737,,,6.0,2.047,0.38,,,
1288973018.948,,,6.0,1.928,0.495,,,
1288973019.057,0.165,-1.003,,,,,,
1288973019.0579998,,,,,,2.2178019,-3.5307641,-2.32758898
1288973019.158,,,9.0,3.25,-0.29,,,
1288973019.177,0.165,-1.003,,,,,,
1288973019.178,,,,,,2.2067656,-3.5424174,-2.40358898
1288973019.158,,,9.0,3.25,-0.29,,,
1288973019.37,,,9.0,3.295,-0.166,,,
1288973019.413,0.165,-1.003,,,,,,
1288973019.414,,,,,,2.1828732,-3.5627807,-2.53938898
1288973019.158,,,9.0,3.25,-0.29,,,
1288973019.37,,,9.0,3.295,-0.166,,,
1288973019.582,,,9.0,3.323,-0.05,,,
1288973019.657,0.165,-1.003,,,,,,
1288973019.658,,,,,,2.1548023,-3.5798154,-2.68248898
1288973019.158,,,9.0,3.25,-0.29,,,
1288973019.37,,,9.0,3.295,-0.166,,,
1288973019.582,,,9.0,3.323,-0.05,,,
1288973022.658,0.165,0.902,,,,,,
1288973022.659,,,,,,1.7310793,-3.7395778,-2.76698898
1288973022.698,,,9.0,2.848,0.134,,,
1288973022.78,0.165,0.902,,,,,,
1288973022.781,,,,,,1.7141776,-3.7464004,-2.73338898
1288973022.698,,,9.0,2.848,0.134,,,
1288973022.913,,,9.0,2.835,0.05,,,
1288973023.017,0.165,0.902,,,,,,
1288973023.018,,,,,,1.6863158,-3.7602571,-2.58948898
1288973023.127,,,9.0,2.807,-0.06,,,
1288973023.14,0.165,0.902,,,,,,
1288973023.141,,,,,,1.6727055,-3.7691294,-2.52378898
1288973023.127,,,9.0,2.807,-0.06,,,
1288973023.341,,,9.0,2.68,-0.244,,,
1288973023.379,0.165,0.902,,,,,,
1288973023.3799999,,,,,,1.6471633,-3.7878407,-2.37328898
1288973023.127,,,9.0,2.807,-0.06,,,
1288973023.341,,,9.0,2.68,-0.244,,,
1288973023.552,,,9.0,2.55,-0.364,,,
1288973023.617,0.165,0.902,,,,,,
1288973023.618,,,,,,1.6258709,-3.8100842,-2.24028898
1288973023.127,,,9.0,2.807,-0.06,,,
1288973023.341,,,9.0,2.68,-0.244,,,
1288973023.552,,,9.0,2.55,-0.364,,,
1288973023.764,,,9.0,2.399,-0.484,,,
1288973023.861,0.165,0.902,,,,,,
1288973023.862,,,,,,1.6070878,-3.8364148,-2.10268898
1288973023.127,,,9.0,2.807,-0.06,,,
1288973023.341,,,9.0,2.68,-0.244,,,
1288973023.552,,,9.0,2.55,-0.364,,,
1288973023.764,,,9.0,2.399,-0.484,,,
1288973026.745,0.165,-1.003,,,,,,
1288973026.7459998,,,,,,1.5024234,-4.2493953,-1.78868898
1288973023.127,,,9.0,2.807,-0.06,,,
1288973023.341,,,9.0,2.68,-0.244,,,
1288973023.552,,,9.0,2.55,-0.364,,,
1288973023.764,,,9.0,2.399,-0.484,,,
1288973027.715,,,9.0,2.019,-0.527,,,
1288973030.829,0.165,-1.003,,,,,,
1288973030.83,,,,,,1.0928442,-4.6737031,-2.43188898
1288973030.855,,,9.0,1.686,-0.494,,,
1288973030.949,0.165,-1.003,,,,,,
1288973030.9499998,,,,,,1.0795782,-4.6860066,-2.47108898
1288973030.855,,,9.0,1.686,-0.494,,,
1288973031.071,,,9.0,1.715,-0.413,,,
1288973031.187,0.165,-1.003,,,,,,
1288973031.188,,,,,,1.0538734,-4.7012832,-2.60368898
1288973031.284,,,9.0,1.771,-0.299,,,
1288973031.307,0.165,-1.003,,,,,,
1288973031.3079998,,,,,,1.0406828,-4.7113641,-2.69328898
1288973031.284,,,9.0,1.771,-0.299,,,
1288973031.498,,,9.0,1.797,-0.172,,,
1288973031.547,0.165,-1.003,,,,,,
1288973031.5479999,,,,,,1.0115745,-4.7241797,-2.83288898
1288973031.284,,,9.0,1.771,-0.299,,,
1288973031.498,,,9.0,1.797,-0.172,,,
1288973031.712,,,9.0,1.801,-0.069,,,
1288973031.787,0.165,-1.003,,,,,,
1288973031.7879999,,,,,,0.9794389,-4.7313193,-2.95548898
1288973031.284,,,9.0,1.771,-0.299,,,
1288973031.498,,,9.0,1.797,-0.172,,,
1288973031.712,,,9.0,1.801,-0.069,,,
1288973031.926,,,9.0,1.791,0.041,,,
1288973032.033,0.165,-1.003,,,,,,
1288973032.034,,,,,,0.9474783,-4.7371013,-3.10578898
1288973032.139,,,9.0,1.704,0.231,,,
1288973032.153,0.165,-1.003,,,,,,
1288973032.154,,,,,,0.9313446,-4.7387078,3.09789633
1288973032.139,,,9.0,1.704,0.231,,,
1288973036.474,0.165,-1.003,,,,,,
1288973036.475,,,,,,0.2851319,-4.6459849,2.99689633
1288973032.139,,,9.0,1.704,0.231,,,
1288973044.377,0.165,-1.003,,,,,,
1288973044.378,,,,,,-0.1642953,-3.6265779,1.84469633
1288973044.436,,,10.0,1.375,0.228,,,
1288973044.493,0.165,-1.003,,,,,,
1288973044.494,,,,,,-0.1697321,-3.6099639,1.81089633
1288973044.436,,,10.0,1.375,0.228,,,
1288973044.651,,,10.0,1.283,0.367,,,
1288973044.737,0.165,-1.003,,,,,,
1288973044.738,,,,,,-0.1729768,-3.5791087,1.67229633
1288973044.436,,,10.0,1.375,0.228,,,
1288973044.651,,,10.0,1.283,0.367,,,
1288973044.872,,,10.0,1.205,0.483,,,
1288973044.977,0.165,-1.003,,,,,,
1288973044.978,,,,,,-0.1769957,-3.5463178,1.51369633
1288973044.436,,,10.0,1.375,0.228,,,
1288973044.651,,,10.0,1.283,0.367,,,
1288973044.872,,,10.0,1.205,0.483,,,
1288973045.951,,,7.0,1.934,-0.517,,,
1288973046.055,0.165,-1.003,,,,,,
1288973046.056,,,,,,-0.1272305,-3.4188973,0.89829633
1288973046.168,,,7.0,2.006,-0.4,,,
1288973046.175,0.165,-1.003,,,,,,
1288973046.1759999,,,,,,-0.1193641,-3.4055705,0.83869633
1288973046.168,,,7.0,2.006,-0.4,,,
1288973046.6,,,7.0,2.105,-0.164,,,
1288973046.661,0.165,-1.003,,,,,,
1288973046.662,,,,,,-0.0724802,-3.360681,0.54779633
1288973046.168,,,7.0,2.006,-0.4,,,
1288973046.6,,,7.0,2.105,-0.164,,,
1288973046.816,,,7.0,2.098,-0.046,,,
1288973046.9,0.165,-1.003,,,,,,
1288973046.901,,,,,,-0.0495856,-3.3475834,0.43179633
1288973046.168,,,7.0,2.006,-0.4,,,
1288973046.6,,,7.0,2.105,-0.164,,,
1288973046.816,,,7.0,2.098,-0.046,,,
1288973047.032,,,7.0,2.088,0.072,,,
1288973058.913,0.165,-1.003,,,,,,
1288973058.914,,,,,,1.726764,-2.9431315,0.22849633
1288973058.95,,,11.0,2.822,-0.033,,,
1288973059.033,0.165,-1.003,,,,,,
1288973059.034,,,,,,1.7444084,-2.9395038,0.20409633
1288973058.95,,,11.0,2.822,-0.033,,,
1288973059.164,,,11.0,2.803,0.082,,,
1288973059.27,0.165,-1.003,,,,,,
1288973059.271,,,,,,1.7736716,-2.9363074,0.05169633
1288973059.378,,,11.0,2.737,0.204,,,
1288973059.39,0.165,-1.003,,,,,,
1288973059.391,,,,,,1.7891603,-2.9348976,-0.01440367
1288973059.378,,,11.0,2.737,0.204,,,
1288973062.401,0.165,-1.003,,,,,,
1288973062.402,,,,,,2.2356304,-2.9965411,-0.12210367
1288973062.498,,,11.0,2.181,0.406,,,
1288973062.514,0.165,-1.003,,,,,,
1288973062.5149999,,,,,,2.2522403,-2.9998711,-0.14460367
1288973062.498,,,11.0,2.181,0.406,,,
1288973068.402,0.165,0.902,,,,,,
1288973068.4029999,,,,,,3.0593793,-3.3622149,-0.42690367
1288973068.473,,,8.0,1.938,-0.48,,,
1288973068.525,0.165,0.902,,,,,,
1288973068.526,,,,,,3.0761606,-3.3698996,-0.38930367
1288973068.473,,,8.0,1.938,-0.48,,,
1288973069.542,,,11.0,1.47,0.51,,,
1288973069.609,0.165,0.902,,,,,,
1288973069.61,,,,,,3.2167434,-3.3859967,0.26579633
1288973068.473,,,8.0,1.938,-0.48,,,
1288973069.542,,,11.0,1.47,0.51,,,
1288973069.757,,,11.0,1.529,0.354,,,
1288973069.849,0.165,0.902,,,,,,
1288973069.85,,,,,,3.2482675,-3.3773521,0.40169633
1288973068.473,,,8.0,1.938,-0.48,,,
1288973069.542,,,11.0,1.47,0.51,,,
1288973069.757,,,11.0,1.529,0.354,,,
1288973069.973,,,11.0,1.555,0.244,,,
1288973070.089,0.165,0.902,,,,,,
1288973070.09,,,,,,3.2776476,-3.3633008,0.53889633
1288973068.473,,,8.0,1.938,-0.48,,,
1288973069.542,,,11.0,1.47,0.51,,,
1288973069.757,,,11.0,1.529,0.354,,,
1288973069.973,,,11.0,1.555,0.244,,,
1288973070.21,,,11.0,1.55,0.135,,,
1288973070.329,0.165,0.902,,,,,,
1288973070.33,,,,,,3.3048921,-3.3455451,0.67139633
1288973070.422,,,11.0,1.534,0.004,,,
1288973070.448,0.165,0.902,,,,,,
1288973070.449,,,,,,3.3162581,-3.3346995,0.72749633
1288973070.422,,,11.0,1.534,0.004,,,
1288973070.635,,,11.0,1.494,-0.102,,,
1288973070.689,0.165,0.902,,,,,,
1288973070.6899998,,,,,,3.3380698,-3.3071737,0.84769633
1288973070.422,,,11.0,1.534,0.004,,,
1288973070.635,,,11.0,1.494,-0.102,,,
1288973070.847,,,11.0,1.403,-0.282,,,
1288973070.929,0.165,0.902,,,,,,
1288973070.9299998,,,,,,3.3581805,-3.2808119,0.99579633
1288973070.422,,,11.0,1.534,0.004,,,
1288973070.635,,,11.0,1.494,-0.102,,,
1288973070.847,,,11.0,1.403,-0.282,,,
1288973080.059,0.165,-1.003,,,,,,
1288973080.06,,,,,,3.3578814,-1.9283621,1.60199633
1288973080.069,,,13.0,2.272,0.078,,,
1288973080.069,,,20.0,4.854,-0.239,,,
1288973080.181,0.165,-1.003,,,,,,
1288973080.182,,,,,,3.357746,-1.9105105,1.56919633
1288973080.069,,,13.0,2.272,0.078,,,
1288973080.069,,,20.0,4.854,-0.239,,,
1288973080.302,,,13.0,2.215,0.166,,,
1288973080.421,0.165,-1.003,,,,,,
1288973080.422,,,,,,3.357908,-1.8775717,1.41959633
1288973080.513,,,13.0,2.137,0.286,,,
1288973080.541,0.165,-1.003,,,,,,
1288973080.5419998,,,,,,3.3597915,-1.8622841,1.35289633
1288973080.513,,,13.0,2.137,0.286,,,
1288973090.509,0.165,0.902,,,,,,
1288973090.51,,,,,,3.8480416,-0.4393799,1.25139633
1288973080.513,,,13.0,2.137,0.286,,,
1288973096.64,0.165,0.902,,,,,,
1288973096.641,,,,,,3.626155,0.4313482,1.87439633
1288973096.666,,,16.0,3.143,0.522,,,
1288973096.76,0.165,0.902,,,,,,
1288973096.761,,,,,,3.6209606,0.4490943,1.90799633
1288973096.666,,,16.0,3.143,0.522,,,
1288973098.08,0.165,0.902,,,,,,
1288973098.0809999,,,,,,3.5150169,0.6051375,2.22149633
1288973096.666,,,16.0,3.143,0.522,,,
1288973101.324,0.165,-1.003,,,,,,
